State,Year,Quarter,Entity_level,Entity_Name,Transaction_Count,Transaction_Amount
maharashtra,2024,3,pincodes,410501,51594896,38484342016.0
maharashtra,2024,3,pincodes,411057,46700269,37628700658.0
maharashtra,2024,3,pincodes,411033,37518718,31314411947.0
maharashtra,2024,3,pincodes,411014,35577658,28699852948.0
maharashtra,2024,3,pincodes,421302,33612991,34880819261.0
maharashtra,2024,3,pincodes,412105,25916980,23835315413.0
maharashtra,2024,3,pincodes,431136,24679208,22782887454.0
maharashtra,2024,3,pincodes,412207,23931095,21839416579.0
maharashtra,2024,3,pincodes,410206,23528895,23637688249.0
maharashtra,2024,3,pincodes,411041,22165110,18613399489.0
maharashtra,2024,1,districts,pune,733071386,673821354148.0
maharashtra,2024,1,districts,thane,202824955,215591541310.0
maharashtra,2024,1,districts,nashik,181839029,240375082446.0
maharashtra,2024,1,districts,mumbai suburban,169180881,179594285523.0
maharashtra,2024,1,districts,aurangabad,152755419,181384155116.0
maharashtra,2024,1,districts,nagpur,131824873,166124581502.0
maharashtra,2024,1,districts,solapur,127991531,186810705530.0
maharashtra,2024,1,districts,ahmednagar,126557856,188324218977.0
maharashtra,2024,1,districts,raigad,73173175,76906252628.0
maharashtra,2024,1,districts,mumbai,69196322,80735270673.0
maharashtra,2024,1,pincodes,410501,43473832,33452714100.0
maharashtra,2024,1,pincodes,411057,40434976,31533887646.0
maharashtra,2024,1,pincodes,411033,31469417,25996916340.0
maharashtra,2024,1,pincodes,411014,31336156,25639187605.0
maharashtra,2024,1,pincodes,412105,27422808,26604651380.0
maharashtra,2024,1,pincodes,421302,27321906,31394486165.0
maharashtra,2024,1,pincodes,431003,22985236,24883908174.0
maharashtra,2024,1,pincodes,412207,22263353,20702321829.0
maharashtra,2024,1,pincodes,411028,22131133,19983376043.0
maharashtra,2024,1,pincodes,411046,20661832,19017908386.0
maharashtra,2024,4,districts,pune,900035103,817012243191.0
maharashtra,2024,4,districts,thane,260133540,262082431087.0
maharashtra,2024,4,districts,nashik,228252514,293636232748.0
maharashtra,2024,4,districts,mumbai suburban,216881525,214957646828.0
maharashtra,2024,4,districts,chhatrapati sambhaji nagar,191942144,217245607999.0
maharashtra,2024,4,districts,nagpur,171355260,205480045288.0
maharashtra,2024,4,districts,solapur,164430995,226537809406.0
maharashtra,2024,4,districts,ahmednagar,161588684,230367459302.0
maharashtra,2024,4,districts,raigad,95383875,95150422240.0
maharashtra,2024,4,districts,mumbai,87657979,95067595052.0
maharashtra,2024,4,pincodes,410501,55813356,42271781255.0
maharashtra,2024,4,pincodes,411057,48685493,38546349566.0
maharashtra,2024,4,pincodes,411033,40089761,33265873367.0
maharashtra,2024,4,pincodes,421302,38022094,39140465938.0
maharashtra,2024,4,pincodes,411014,36870061,29515984174.0
maharashtra,2024,4,pincodes,412105,28332242,26060076212.0
maharashtra,2024,4,pincodes,410206,26410188,26031085957.0
maharashtra,2024,4,pincodes,431136,26321782,24987155902.0
maharashtra,2024,4,pincodes,412207,25338762,22834689989.0
maharashtra,2024,4,pincodes,411041,23630828,19371124945.0
maharashtra,2018,2,districts,pune,5162876,8513428062.925207
maharashtra,2018,2,districts,mumbai,3277612,6048515205.760132
maharashtra,2018,2,districts,mumbai suburban,2055232,3877425976.656087
maharashtra,2018,2,districts,thane,1773084,3339349832.40853
maharashtra,2018,2,districts,nashik,956098,1502940957.143
maharashtra,2018,2,districts,nagpur,792349,1325086381.0421863
maharashtra,2018,2,districts,aurangabad,789032,1121247393.1699817
maharashtra,2018,2,districts,solapur,657732,1017429009.0580833
maharashtra,2018,2,districts,ahmednagar,616058,960786263.1601061
maharashtra,2018,2,districts,raigad,469802,849899520.0504556
maharashtra,2018,2,pincodes,400008,2631405,4703762207.003538
maharashtra,2018,2,pincodes,411001,1316115,2145613783.5507014
maharashtra,2018,2,pincodes,411057,242519,422304488.8299024
maharashtra,2018,2,pincodes,410501,218820,316770191.1098889
maharashtra,2018,2,pincodes,411014,166457,324218025.22867304
maharashtra,2018,2,pincodes,411033,157641,261252656.0200929
maharashtra,2018,2,pincodes,400606,148846,279715772.85043585
maharashtra,2018,2,pincodes,421302,135128,270573714.7319163
maharashtra,2018,2,pincodes,411041,133107,189328050.52410924
maharashtra,2018,2,pincodes,431003,130057,200245075.75779852
maharashtra,2018,3,districts,pune,7890491,12601613622.467594
maharashtra,2018,3,districts,mumbai,4090811,7438893352.297362
maharashtra,2018,3,districts,mumbai suburban,3049903,5567618775.346842
maharashtra,2018,3,districts,thane,2611297,4941785822.789892
maharashtra,2018,3,districts,nashik,1321016,2243065273.9378605
maharashtra,2018,3,districts,nagpur,1215989,2003870351.0067477
maharashtra,2018,3,districts,aurangabad,1171650,1755607884.6928542
maharashtra,2018,3,districts,solapur,957281,1548416428.5291772
maharashtra,2018,3,districts,ahmednagar,842685,1476318516.9225848
maharashtra,2018,3,districts,raigad,717318,1362324762.6075263
maharashtra,2018,3,pincodes,400008,3111609,5436005565.196791
maharashtra,2018,3,pincodes,411001,1689517,2829639683.4067717
maharashtra,2018,3,pincodes,410501,508646,591587000.3501817
maharashtra,2018,3,pincodes,411057,422874,611270873.2667295
maharashtra,2018,3,pincodes,411014,265735,483326747.3794536
maharashtra,2018,3,pincodes,411033,238408,390743516.5145781
maharashtra,2018,3,pincodes,431003,204502,302541720.1772945
maharashtra,2018,3,pincodes,421302,201404,447312674.99639803
maharashtra,2018,3,pincodes,411028,200254,344862780.4685549
maharashtra,2018,3,pincodes,411041,189200,286384151.7948901
maharashtra,2018,1,districts,pune,3842929,5378982326.835919
maharashtra,2018,1,districts,mumbai,2671029,3923116793.952079
maharashtra,2018,1,districts,mumbai suburban,1444587,2385242801.288172
maharashtra,2018,1,districts,thane,1243518,1995816824.6734967
maharashtra,2018,1,districts,nashik,669259,874435847.1021329
maharashtra,2018,1,districts,aurangabad,620430,680361961.5537964
maharashtra,2018,1,districts,nagpur,592456,781981176.1740795
maharashtra,2018,1,districts,solapur,451438,535791949.0374774
maharashtra,2018,1,districts,ahmednagar,438972,522540233.7072377
maharashtra,2018,1,districts,kolhapur,351519,354723905.37194455
maharashtra,2018,1,pincodes,400008,2227885,3105208723.475169
maharashtra,2018,1,pincodes,411001,1055656,1413523605.5956619
maharashtra,2018,1,pincodes,411057,168299,280533305.27763397
maharashtra,2018,1,pincodes,410501,156090,192733705.886016
maharashtra,2018,1,pincodes,400606,121105,201559877.88188544
maharashtra,2018,1,pincodes,411033,118850,165427380.13732243
maharashtra,2018,1,pincodes,411014,114748,209175471.82276022
maharashtra,2018,1,pincodes,431003,104719,116259679.45781952
maharashtra,2018,1,pincodes,411041,101787,119594030.23584342
maharashtra,2018,1,pincodes,421302,95135,137262044.1129402
maharashtra,2018,4,districts,pune,11075153,18048884123.019886
maharashtra,2018,4,districts,mumbai,6060284,11506143747.453331
maharashtra,2018,4,districts,mumbai suburban,4635750,8268990734.490216
maharashtra,2018,4,districts,thane,4198385,7592415202.1234455
maharashtra,2018,4,districts,nagpur,1884842,3079870457.7353897
maharashtra,2018,4,districts,nashik,1881354,3510737505.1936135
maharashtra,2018,4,districts,aurangabad,1685901,2758523355.9782867
maharashtra,2018,4,districts,solapur,1266285,2368140884.7300243
maharashtra,2018,4,districts,ahmednagar,1226980,2363347728.365555
maharashtra,2018,4,districts,palghar,1088141,1842460037.4482036
maharashtra,2018,4,pincodes,400008,4586309,8474903607.1238575
maharashtra,2018,4,pincodes,411001,2176631,3917444399.4306126
maharashtra,2018,4,pincodes,411057,652006,884095179.2798569
maharashtra,2018,4,pincodes,410501,518442,769817705.9044026
maharashtra,2018,4,pincodes,411014,420715,700159714.8560562
maharashtra,2018,4,pincodes,421302,400213,785501091.8436023
maharashtra,2018,4,pincodes,411028,376373,529931830.9797609
maharashtra,2018,4,pincodes,411033,344206,531815628.96831757
maharashtra,2018,4,pincodes,400708,314305,368619264.9520594
maharashtra,2018,4,pincodes,400072,289541,484031730.62145823
maharashtra,2020,2,districts,pune,58840981,94890914730.75931
maharashtra,2020,2,districts,mumbai suburban,14673823,26603760478.450813
maharashtra,2020,2,districts,thane,12230364,18163626280.67061
maharashtra,2020,2,districts,nashik,11893531,17207891612.65169
maharashtra,2020,2,districts,nagpur,8581175,13518590358.378927
maharashtra,2020,2,districts,aurangabad,7820545,11549930061.996231
maharashtra,2020,2,districts,ahmednagar,6617740,11240715303.18826
maharashtra,2020,2,districts,solapur,6271738,11057370637.178139
maharashtra,2020,2,districts,palghar,4237438,5239353069.683626
maharashtra,2020,2,districts,raigad,4056198,5669347658.182283
maharashtra,2020,2,pincodes,411004,27617700,58352702890.56201
maharashtra,2020,2,pincodes,400070,6133707,13985785942.628002
maharashtra,2020,2,pincodes,444510,1773268,4869612765.548667
maharashtra,2020,2,pincodes,440012,1695433,4365896358.668893
maharashtra,2020,2,pincodes,411057,1566812,1588831343.3615618
maharashtra,2020,2,pincodes,411033,1473583,1470500760.125216
maharashtra,2020,2,pincodes,410501,1370197,1438917505.312336
maharashtra,2020,2,pincodes,421302,1268368,1772795394.7374768
maharashtra,2020,2,pincodes,411014,1246164,1342419964.1812515
maharashtra,2020,2,pincodes,431003,1144503,1537431832.653778
maharashtra,2020,3,districts,pune,101472134,154366363808.0403
maharashtra,2020,3,districts,mumbai suburban,20687558,38421032377.84479
maharashtra,2020,3,districts,nashik,17587671,26675908700.898186
maharashtra,2020,3,districts,thane,16568232,26708998225.097702
maharashtra,2020,3,districts,aurangabad,12231686,19033463159.354687
maharashtra,2020,3,districts,nagpur,11746960,18854510864.94963
maharashtra,2020,3,districts,ahmednagar,8883332,16593214276.595516
maharashtra,2020,3,districts,solapur,8375851,16121372736.652992
maharashtra,2020,3,districts,raigad,5427408,8380993717.388746
maharashtra,2020,3,districts,palghar,5046305,7298216466.360156
maharashtra,2020,3,pincodes,411004,49082232,94100767700.43585
maharashtra,2020,3,pincodes,400070,9322422,19921445454.627357
maharashtra,2020,3,pincodes,410501,2801571,3007329077.40823
maharashtra,2020,3,pincodes,411033,2579266,2455050777.865257
maharashtra,2020,3,pincodes,411057,2246332,1998570489.5234246
maharashtra,2020,3,pincodes,411014,2096814,2005776005.6437986
maharashtra,2020,3,pincodes,431001,1958007,3661800243.2774534
maharashtra,2020,3,pincodes,431003,1924441,2632272615.053278
maharashtra,2020,3,pincodes,440012,1886074,4404411879.502844
maharashtra,2020,3,pincodes,411041,1815596,1737159508.2047925
maharashtra,2020,1,districts,pune,107497963,119146177775.3236
maharashtra,2020,1,districts,mumbai suburban,23598054,40462122569.6479
maharashtra,2020,1,districts,thane,15699451,22551048276.307404
maharashtra,2020,1,districts,nashik,12019521,15505749977.367247
maharashtra,2020,1,districts,nagpur,10765004,15125508374.00669
maharashtra,2020,1,districts,aurangabad,9438690,11942430956.817465
maharashtra,2020,1,districts,ahmednagar,5518308,9057699649.519627
maharashtra,2020,1,districts,solapur,4939298,8556069047.344244
maharashtra,2020,1,districts,mumbai,4716907,8325816941.590815
maharashtra,2020,1,districts,raigad,4244606,6091061427.355885
maharashtra,2020,1,pincodes,411004,43278566,64894935103.99599
maharashtra,2020,1,pincodes,400070,10817537,21066837485.651253
maharashtra,2020,1,pincodes,411057,5637564,3498481662.551411
maharashtra,2020,1,pincodes,411014,3577288,2709270512.58689
maharashtra,2020,1,pincodes,411033,3338361,2293643428.210578
maharashtra,2020,1,pincodes,411041,2822563,1654901853.7680151
maharashtra,2020,1,pincodes,440012,2572365,5224820485.536901
maharashtra,2020,1,pincodes,411046,2258157,1670905373.9413047
maharashtra,2020,1,pincodes,411028,2249726,1954542698.8450613
maharashtra,2020,1,pincodes,410501,2085583,2215056414.553487
maharashtra,2020,4,districts,pune,142350762,182511549425.14313
maharashtra,2020,4,districts,mumbai suburban,31947471,52567087497.07483
maharashtra,2020,4,districts,thane,30073494,43911916102.08778
maharashtra,2020,4,districts,nashik,25886584,38876096829.7729
maharashtra,2020,4,districts,aurangabad,19001745,27681773653.44072
maharashtra,2020,4,districts,nagpur,17881031,27734234062.40806
maharashtra,2020,4,districts,ahmednagar,13929256,25560818870.682503
maharashtra,2020,4,districts,solapur,12746918,24047679847.907963
maharashtra,2020,4,districts,raigad,9634903,13939207766.945723
maharashtra,2020,4,districts,palghar,8070045,11789420098.043339
maharashtra,2020,4,pincodes,411004,48628369,83733590846.6026
maharashtra,2020,4,pincodes,400070,10292942,19437071904.383442
maharashtra,2020,4,pincodes,410501,5088128,4921388816.8259945
maharashtra,2020,4,pincodes,444510,4444889,10914140072.251568
maharashtra,2020,4,pincodes,411033,4384385,3846739778.821233
maharashtra,2020,4,pincodes,411014,4117739,3458693807.9549103
maharashtra,2020,4,pincodes,411057,3737410,3034627308.599435
maharashtra,2020,4,pincodes,431003,3183797,4104217114.676458
maharashtra,2020,4,pincodes,411041,3105570,2764392022.9529486
maharashtra,2020,4,pincodes,411046,3049281,3141625296.983733
andhra-pradesh,2023,2,districts,visakhapatnam,184918179,303874597259.0
andhra-pradesh,2023,2,districts,krishna,141748488,267001403933.0
andhra-pradesh,2023,2,districts,chittoor,136283483,245550525910.0
andhra-pradesh,2023,2,districts,guntur,132035450,254140764680.0
andhra-pradesh,2023,2,districts,east godavari,131243375,245134717109.0
andhra-pradesh,2023,2,districts,west godavari,92533269,187699526244.0
andhra-pradesh,2023,2,districts,anantapur,91695174,180050369328.0
andhra-pradesh,2023,2,districts,spsr nellore,82056071,165181391414.0
andhra-pradesh,2023,2,districts,kurnool,81475907,166991990104.0
andhra-pradesh,2023,2,districts,prakasam,73598725,158428689659.0
andhra-pradesh,2023,2,pincodes,517501,17533692,27847769343.0
andhra-pradesh,2023,2,pincodes,517507,16071649,27735983775.0
andhra-pradesh,2023,2,pincodes,530016,12677134,20503632033.0
andhra-pradesh,2023,2,pincodes,515001,12455688,22351199564.0
andhra-pradesh,2023,2,pincodes,520010,10965771,19535374795.0
andhra-pradesh,2023,2,pincodes,518002,9897206,18254635605.0
andhra-pradesh,2023,2,pincodes,516001,9681752,21118300896.0
andhra-pradesh,2023,2,pincodes,520011,9241075,15629118550.0
andhra-pradesh,2023,2,pincodes,520007,9092492,17011522677.0
andhra-pradesh,2023,2,pincodes,530026,8876516,14619851366.0
andhra-pradesh,2023,3,districts,visakhapatnam,209884966,328927220951.0
andhra-pradesh,2023,3,districts,krishna,159421907,279540224039.0
andhra-pradesh,2023,3,districts,chittoor,152863845,265404757144.0
andhra-pradesh,2023,3,districts,guntur,150246761,270651818044.0
andhra-pradesh,2023,3,districts,east godavari,148701666,260414286361.0
andhra-pradesh,2023,3,districts,anantapur,104539628,192477441164.0
andhra-pradesh,2023,3,districts,west godavari,102962058,191891823401.0
andhra-pradesh,2023,3,districts,spsr nellore,93875073,176593750929.0
andhra-pradesh,2023,3,districts,kurnool,92890445,172979053545.0
andhra-pradesh,2023,3,districts,prakasam,84447202,171207298619.0
andhra-pradesh,2023,3,pincodes,517501,19950308,30481660225.0
andhra-pradesh,2023,3,pincodes,517507,18601251,30773975506.0
andhra-pradesh,2023,3,pincodes,530016,14464077,22560828048.0
andhra-pradesh,2023,3,pincodes,515001,14092751,23787806856.0
andhra-pradesh,2023,3,pincodes,520010,12583902,21578557371.0
andhra-pradesh,2023,3,pincodes,518002,11433335,19448338656.0
andhra-pradesh,2023,3,pincodes,516001,11173043,22836561775.0
andhra-pradesh,2023,3,pincodes,520011,10750550,17171820378.0
andhra-pradesh,2023,3,pincodes,520007,10452102,18289265117.0
andhra-pradesh,2023,3,pincodes,530026,10339712,15999035746.0
andhra-pradesh,2023,1,districts,visakhapatnam,164358781,277211090180.0
andhra-pradesh,2023,1,districts,krishna,122104381,238058890676.0
andhra-pradesh,2023,1,districts,chittoor,120192355,218037027226.0
andhra-pradesh,2023,1,districts,east godavari,115196449,223454724672.0
andhra-pradesh,2023,1,districts,guntur,114246185,226244225817.0
andhra-pradesh,2023,1,districts,anantapur,82127373,162287796625.0
andhra-pradesh,2023,1,districts,west godavari,79094558,165941144654.0
andhra-pradesh,2023,1,districts,kurnool,72405172,149100361797.0
andhra-pradesh,2023,1,districts,spsr nellore,71318689,143967164643.0
andhra-pradesh,2023,1,districts,prakasam,63671149,141672839638.0
andhra-pradesh,2023,1,pincodes,517501,15726677,25326343019.0
andhra-pradesh,2023,1,pincodes,517507,14231038,24727126661.0
andhra-pradesh,2023,1,pincodes,530016,11205270,18608492919.0
andhra-pradesh,2023,1,pincodes,515001,11202633,20163905001.0
andhra-pradesh,2023,1,pincodes,520010,9654796,17557392337.0
andhra-pradesh,2023,1,pincodes,518002,8884834,16390389002.0
andhra-pradesh,2023,1,pincodes,516001,8730141,19045859096.0
andhra-pradesh,2023,1,pincodes,520011,8055364,14095375533.0
andhra-pradesh,2023,1,pincodes,520007,7967416,15216553606.0
andhra-pradesh,2023,1,pincodes,530026,7954047,13507938696.0
andhra-pradesh,2023,4,districts,visakhapatnam,223584765,344512874812.0
andhra-pradesh,2023,4,districts,krishna,173309415,298339038877.0
andhra-pradesh,2023,4,districts,chittoor,163521593,274132458092.0
andhra-pradesh,2023,4,districts,east godavari,162793144,282329255747.0
andhra-pradesh,2023,4,districts,guntur,160724947,281806839570.0
andhra-pradesh,2023,4,districts,west godavari,114825704,209237892746.0
andhra-pradesh,2023,4,districts,anantapur,113698752,203367177888.0
andhra-pradesh,2023,4,districts,kurnool,103816175,190597527675.0
andhra-pradesh,2023,4,districts,spsr nellore,97721962,179306028468.0
andhra-pradesh,2023,4,districts,prakasam,89721677,174929737360.0
andhra-pradesh,2023,4,pincodes,517501,20947807,31651864587.0
andhra-pradesh,2023,4,pincodes,517507,19563362,31704706880.0
andhra-pradesh,2023,4,pincodes,515001,15058936,24656474833.0
andhra-pradesh,2023,4,pincodes,530016,14807835,22908401482.0
andhra-pradesh,2023,4,pincodes,520010,13194498,22073842410.0
andhra-pradesh,2023,4,pincodes,518002,12622748,20976834312.0
andhra-pradesh,2023,4,pincodes,516001,12291648,23977992414.0
andhra-pradesh,2023,4,pincodes,520011,11506163,18122767533.0
andhra-pradesh,2023,4,pincodes,520007,11138627,19087862152.0
andhra-pradesh,2023,4,pincodes,530026,10776659,16712123451.0
andhra-pradesh,2019,2,districts,visakhapatnam,11705738,20797479804.029076
andhra-pradesh,2019,2,districts,krishna,6428472,13437029115.620754
andhra-pradesh,2019,2,districts,chittoor,5983308,10982727976.224325
andhra-pradesh,2019,2,districts,guntur,5005275,10405246943.481495
andhra-pradesh,2019,2,districts,east godavari,4699261,9116404622.47651
andhra-pradesh,2019,2,districts,kurnool,3895824,7358285187.018034
andhra-pradesh,2019,2,districts,anantapur,3578836,7830782361.3776655
andhra-pradesh,2019,2,districts,spsr nellore,3141891,6880873007.4820595
andhra-pradesh,2019,2,districts,prakasam,2670529,6262396448.455348
andhra-pradesh,2019,2,districts,ysr,2606284,6376856828.130632
andhra-pradesh,2019,2,pincodes,530001,2602865,5218795715.70141
andhra-pradesh,2019,2,pincodes,520001,1828617,3823390190.0922346
andhra-pradesh,2019,2,pincodes,517501,949187,1669949938.5076957
andhra-pradesh,2019,2,pincodes,522001,839909,1759418775.980979
andhra-pradesh,2019,2,pincodes,530016,793798,1257915825.5688605
andhra-pradesh,2019,2,pincodes,517507,760335,1412863012.2407691
andhra-pradesh,2019,2,pincodes,515001,567306,1282118916.2094193
andhra-pradesh,2019,2,pincodes,530003,520142,718170914.395836
andhra-pradesh,2019,2,pincodes,520010,490697,973983824.5472903
andhra-pradesh,2019,2,pincodes,530017,480905,650710126.3382195
andhra-pradesh,2019,3,districts,visakhapatnam,16694947,26944837120.046288
andhra-pradesh,2019,3,districts,krishna,8408474,16404073560.500784
andhra-pradesh,2019,3,districts,chittoor,8201783,13837455758.755266
andhra-pradesh,2019,3,districts,guntur,6942304,13075661264.188034
andhra-pradesh,2019,3,districts,east godavari,6537303,11387726470.57774
andhra-pradesh,2019,3,districts,kurnool,5139134,9025632779.412457
andhra-pradesh,2019,3,districts,anantapur,4889720,9554081289.488277
andhra-pradesh,2019,3,districts,spsr nellore,4150195,8256600118.735449
andhra-pradesh,2019,3,districts,prakasam,3430750,7354502261.150911
andhra-pradesh,2019,3,districts,ysr,3296586,7447544274.2117815
andhra-pradesh,2019,3,pincodes,530001,2944756,6693257653.901131
andhra-pradesh,2019,3,pincodes,520001,1905190,4414503365.699517
andhra-pradesh,2019,3,pincodes,517501,1434209,2203932856.2972074
andhra-pradesh,2019,3,pincodes,530016,1196020,1658162548.562835
andhra-pradesh,2019,3,pincodes,517507,1060513,1854927351.7366562
andhra-pradesh,2019,3,pincodes,522001,1003916,2216532548.7258
andhra-pradesh,2019,3,pincodes,515001,868052,1667826831.8650486
andhra-pradesh,2019,3,pincodes,530003,858005,970993081.1712441
andhra-pradesh,2019,3,pincodes,530017,799271,911939243.0618924
andhra-pradesh,2019,3,pincodes,530026,711726,1095056835.9858122
andhra-pradesh,2019,1,districts,visakhapatnam,9690866,13459857440.552685
andhra-pradesh,2019,1,districts,chittoor,6486813,8223371732.233585
andhra-pradesh,2019,1,districts,krishna,5443981,9061346433.072681
andhra-pradesh,2019,1,districts,east godavari,5440146,7382264724.59952
andhra-pradesh,2019,1,districts,guntur,4846553,7765934169.404485
andhra-pradesh,2019,1,districts,kurnool,4193432,5541564892.509682
andhra-pradesh,2019,1,districts,anantapur,3891336,6044730653.191345
andhra-pradesh,2019,1,districts,spsr nellore,3333584,5161932216.216368
andhra-pradesh,2019,1,districts,prakasam,2931081,4807527779.215151
andhra-pradesh,2019,1,districts,ysr,2852197,4915811593.896078
andhra-pradesh,2019,1,pincodes,530001,950821,1529039457.6419592
andhra-pradesh,2019,1,pincodes,517501,922416,1244725311.4573965
andhra-pradesh,2019,1,pincodes,520001,814616,1462807205.627422
andhra-pradesh,2019,1,pincodes,530016,684611,960022481.5524917
andhra-pradesh,2019,1,pincodes,517507,671661,1009128524.8128469
andhra-pradesh,2019,1,pincodes,515001,609682,1009938283.8464416
andhra-pradesh,2019,1,pincodes,518502,545426,389782596.9665674
andhra-pradesh,2019,1,pincodes,530003,527667,590799502.8850918
andhra-pradesh,2019,1,pincodes,530017,472914,531596255.9349663
andhra-pradesh,2019,1,pincodes,520010,460133,774931063.0289192
andhra-pradesh,2019,4,districts,visakhapatnam,23594874,39133296330.04462
andhra-pradesh,2019,4,districts,krishna,11719402,23039786404.046635
andhra-pradesh,2019,4,districts,chittoor,11246986,19298476027.875484
andhra-pradesh,2019,4,districts,guntur,9761330,18565626418.035915
andhra-pradesh,2019,4,districts,east godavari,9285739,16816774065.301317
andhra-pradesh,2019,4,districts,kurnool,7001958,13233105728.54823
andhra-pradesh,2019,4,districts,anantapur,6764112,13887248889.064064
andhra-pradesh,2019,4,districts,spsr nellore,5877804,11786014089.194025
andhra-pradesh,2019,4,districts,prakasam,4865473,10604077824.801035
andhra-pradesh,2019,4,districts,ysr,4793157,10865073855.730782
andhra-pradesh,2019,4,pincodes,530001,4185063,9160387223.4497
andhra-pradesh,2019,4,pincodes,520001,2544877,5933007156.535349
andhra-pradesh,2019,4,pincodes,517501,1920211,3073084029.9256625
andhra-pradesh,2019,4,pincodes,530016,1591033,2295184224.145106
andhra-pradesh,2019,4,pincodes,530026,1438154,2509394595.5414515
andhra-pradesh,2019,4,pincodes,517507,1406768,2478459132.7705936
andhra-pradesh,2019,4,pincodes,522001,1324202,2927313967.683236
andhra-pradesh,2019,4,pincodes,515001,1202983,2376869516.684207
andhra-pradesh,2019,4,pincodes,530003,1131832,1339103327.887921
andhra-pradesh,2019,4,pincodes,530017,1084796,1266927471.3317952
andhra-pradesh,2022,2,districts,visakhapatnam,101387402,193242841582.14282
andhra-pradesh,2022,2,districts,krishna,73525814,163997729295.93127
andhra-pradesh,2022,2,districts,chittoor,67507661,136435445124.75615
andhra-pradesh,2022,2,districts,guntur,66315749,147098141568.76227
andhra-pradesh,2022,2,districts,east godavari,62072845,135531452997.6391
andhra-pradesh,2022,2,districts,spsr nellore,54838708,121941082043.49483
andhra-pradesh,2022,2,districts,anantapur,46099366,102138758015.76915
andhra-pradesh,2022,2,districts,west godavari,44409239,107973244960.42824
andhra-pradesh,2022,2,districts,kurnool,40165692,92409350855.502
andhra-pradesh,2022,2,districts,prakasam,36163507,90435082545.97768
andhra-pradesh,2022,2,pincodes,524002,18822839,40556750377.6809
andhra-pradesh,2022,2,pincodes,530026,12256092,29600523030.089485
andhra-pradesh,2022,2,pincodes,517501,9320394,17071503296.033054
andhra-pradesh,2022,2,pincodes,517507,7667416,14863715364.820652
andhra-pradesh,2022,2,pincodes,520002,7584902,19447767871.79056
andhra-pradesh,2022,2,pincodes,530016,6470271,11522114399.303429
andhra-pradesh,2022,2,pincodes,515001,6291639,12847256630.386038
andhra-pradesh,2022,2,pincodes,522001,6073875,16041957319.95133
andhra-pradesh,2022,2,pincodes,520010,5301338,10747157085.983915
andhra-pradesh,2022,2,pincodes,516001,4927880,12452111307.590088
andhra-pradesh,2022,3,districts,visakhapatnam,97434546,181124419863.61444
andhra-pradesh,2022,3,districts,krishna,71051144,153770559025.69122
andhra-pradesh,2022,3,districts,chittoor,65751781,133053581631.63948
andhra-pradesh,2022,3,districts,guntur,65612317,141588522953.23773
andhra-pradesh,2022,3,districts,east godavari,61467134,129677722169.74829
andhra-pradesh,2022,3,districts,anantapur,45165363,97735649608.10074
andhra-pradesh,2022,3,districts,west godavari,43635951,101706854744.31876
andhra-pradesh,2022,3,districts,spsr nellore,42116582,95099325968.25974
andhra-pradesh,2022,3,districts,kurnool,39557913,88415335176.31995
andhra-pradesh,2022,3,districts,prakasam,35376080,87475230073.46387
andhra-pradesh,2022,3,pincodes,530026,10427710,24452749355.343765
andhra-pradesh,2022,3,pincodes,517501,9028550,16685152652.27945
andhra-pradesh,2022,3,pincodes,517507,7638906,14893051968.861427
andhra-pradesh,2022,3,pincodes,524002,6897466,17798259711.658493
andhra-pradesh,2022,3,pincodes,522001,6608575,14799455202.072798
andhra-pradesh,2022,3,pincodes,520002,6370783,17359205738.798397
andhra-pradesh,2022,3,pincodes,530016,6352195,11280121649.92772
andhra-pradesh,2022,3,pincodes,515001,6120942,12350133591.116642
andhra-pradesh,2022,3,pincodes,520010,5372903,10801020194.878735
andhra-pradesh,2022,3,pincodes,516001,5350632,13517253500.100548
andhra-pradesh,2022,1,districts,visakhapatnam,88233362,170120350591.26004
andhra-pradesh,2022,1,districts,krishna,61826199,139690081529.49048
andhra-pradesh,2022,1,districts,chittoor,58561024,117900595508.63399
andhra-pradesh,2022,1,districts,guntur,57226996,129673727687.08943
andhra-pradesh,2022,1,districts,east godavari,54738830,121067103712.79568
andhra-pradesh,2022,1,districts,spsr nellore,47645702,104895571602.13988
andhra-pradesh,2022,1,districts,anantapur,40613148,90197023268.43825
andhra-pradesh,2022,1,districts,west godavari,37271259,92397939903.60936
andhra-pradesh,2022,1,districts,kurnool,35093633,81568420500.54747
andhra-pradesh,2022,1,districts,prakasam,31340975,79494373254.71565
andhra-pradesh,2022,1,pincodes,524002,16133298,35123754551.39544
andhra-pradesh,2022,1,pincodes,530026,10293117,25355928765.674084
andhra-pradesh,2022,1,pincodes,517501,8062447,14807178133.005922
andhra-pradesh,2022,1,pincodes,517507,6660899,12913687866.526722
andhra-pradesh,2022,1,pincodes,520002,6254668,16297042494.467913
andhra-pradesh,2022,1,pincodes,522001,5691035,15226428277.57111
andhra-pradesh,2022,1,pincodes,515001,5585462,11393585212.479506
andhra-pradesh,2022,1,pincodes,530016,5554647,9991176892.061853
andhra-pradesh,2022,1,pincodes,516001,4513789,11365056779.562836
andhra-pradesh,2022,1,pincodes,520010,4492155,9108501441.854177
andhra-pradesh,2022,4,districts,visakhapatnam,103790055,185306149744.73105
andhra-pradesh,2022,4,districts,krishna,76526667,157826011193.35443
