Year,Quarter,State,EntityName,Type,Count,Amount
2023,2,uttar-pradesh,gautam buddha nagar,,,
2023,2,uttar-pradesh,ghaziabad,,,
2023,2,uttar-pradesh,lucknow,,,
2023,2,uttar-pradesh,kanpur nagar,,,
2023,2,uttar-pradesh,meerut,,,
2023,2,uttar-pradesh,moradabad,,,
2023,2,uttar-pradesh,prayagraj,,,
2023,2,uttar-pradesh,agra,,,
2023,2,uttar-pradesh,gorakhpur,,,
2023,2,uttar-pradesh,bareilly,,,
2023,3,uttar-pradesh,gautam buddha nagar,,,
2023,3,uttar-pradesh,ghaziabad,,,
2023,3,uttar-pradesh,lucknow,,,
2023,3,uttar-pradesh,kanpur nagar,,,
2023,3,uttar-pradesh,meerut,,,
2023,3,uttar-pradesh,gorakhpur,,,
2023,3,uttar-pradesh,prayagraj,,,
2023,3,uttar-pradesh,agra,,,
2023,3,uttar-pradesh,moradabad,,,
2023,3,uttar-pradesh,varanasi,,,
2023,1,uttar-pradesh,ghaziabad,,,
2023,1,uttar-pradesh,gautam buddha nagar,,,
2023,1,uttar-pradesh,lucknow,,,
2023,1,uttar-pradesh,kanpur nagar,,,
2023,1,uttar-pradesh,meerut,,,
2023,1,uttar-pradesh,prayagraj,,,
2023,1,uttar-pradesh,agra,,,
2023,1,uttar-pradesh,gorakhpur,,,
2023,1,uttar-pradesh,bareilly,,,
2023,1,uttar-pradesh,varanasi,,,
2023,4,uttar-pradesh,gautam buddha nagar,,,
2023,4,uttar-pradesh,ghaziabad,,,
2023,4,uttar-pradesh,lucknow,,,
2023,4,uttar-pradesh,kanpur nagar,,,
2023,4,uttar-pradesh,meerut,,,
2023,4,uttar-pradesh,prayagraj,,,
2023,4,uttar-pradesh,agra,,,
2023,4,uttar-pradesh,gorakhpur,,,
2023,4,uttar-pradesh,bareilly,,,
2023,4,uttar-pradesh,varanasi,,,
2022,2,uttar-pradesh,gautam buddha nagar,,,
2022,2,uttar-pradesh,ghaziabad,,,
2022,2,uttar-pradesh,lucknow,,,
2022,2,uttar-pradesh,kanpur nagar,,,
2022,2,uttar-pradesh,meerut,,,
2022,2,uttar-pradesh,gorakhpur,,,
2022,2,uttar-pradesh,bulandshahr,,,
2022,2,uttar-pradesh,prayagraj,,,
2022,2,uttar-pradesh,varanasi,,,
2022,2,uttar-pradesh,bareilly,,,
2022,3,uttar-pradesh,gautam buddha nagar,,,
2022,3,uttar-pradesh,ghaziabad,,,
2022,3,uttar-pradesh,lucknow,,,
2022,3,uttar-pradesh,meerut,,,
2022,3,uttar-pradesh,kanpur nagar,,,
2022,3,uttar-pradesh,gorakhpur,,,
2022,3,uttar-pradesh,prayagraj,,,
2022,3,uttar-pradesh,bulandshahr,,,
2022,3,uttar-pradesh,agra,,,
2022,3,uttar-pradesh,varanasi,,,
2022,1,uttar-pradesh,ghaziabad,,,
2022,1,uttar-pradesh,gautam buddha nagar,,,
2022,1,uttar-pradesh,lucknow,,,
2022,1,uttar-pradesh,kanpur nagar,,,
2022,1,uttar-pradesh,meerut,,,
2022,1,uttar-pradesh,prayagraj,,,
2022,1,uttar-pradesh,agra,,,
2022,1,uttar-pradesh,varanasi,,,
2022,1,uttar-pradesh,gorakhpur,,,
2022,1,uttar-pradesh,bulandshahr,,,
2022,4,uttar-pradesh,gautam buddha nagar,,,
2022,4,uttar-pradesh,ghaziabad,,,
2022,4,uttar-pradesh,lucknow,,,
2022,4,uttar-pradesh,kanpur nagar,,,
2022,4,uttar-pradesh,meerut,,,
2022,4,uttar-pradesh,prayagraj,,,
2022,4,uttar-pradesh,gorakhpur,,,
2022,4,uttar-pradesh,agra,,,
2022,4,uttar-pradesh,varanasi,,,
2022,4,uttar-pradesh,bulandshahr,,,
2021,2,uttar-pradesh,gautam buddha nagar,,,
2021,2,uttar-pradesh,ghaziabad,,,
2021,2,uttar-pradesh,lucknow,,,
2021,2,uttar-pradesh,kanpur nagar,,,
2021,2,uttar-pradesh,moradabad,,,
2021,2,uttar-pradesh,prayagraj,,,
2021,2,uttar-pradesh,meerut,,,
2021,2,uttar-pradesh,gorakhpur,,,
2021,2,uttar-pradesh,varanasi,,,
2021,2,uttar-pradesh,agra,,,
2021,3,uttar-pradesh,gautam buddha nagar,,,
2021,3,uttar-pradesh,ghaziabad,,,
2021,3,uttar-pradesh,lucknow,,,
2021,3,uttar-pradesh,kanpur nagar,,,
2021,3,uttar-pradesh,moradabad,,,
2021,3,uttar-pradesh,meerut,,,
2021,3,uttar-pradesh,prayagraj,,,
2021,3,uttar-pradesh,gorakhpur,,,
2021,3,uttar-pradesh,agra,,,
2021,3,uttar-pradesh,varanasi,,,
2021,1,uttar-pradesh,gautam buddha nagar,,,
2021,1,uttar-pradesh,ghaziabad,,,
2021,1,uttar-pradesh,lucknow,,,
2021,1,uttar-pradesh,kanpur nagar,,,
2021,1,uttar-pradesh,prayagraj,,,
2021,1,uttar-pradesh,meerut,,,
2021,1,uttar-pradesh,varanasi,,,
2021,1,uttar-pradesh,gorakhpur,,,
2021,1,uttar-pradesh,agra,,,
2021,1,uttar-pradesh,moradabad,,,
2021,4,uttar-pradesh,ghaziabad,,,
2021,4,uttar-pradesh,gautam buddha nagar,,,
2021,4,uttar-pradesh,lucknow,,,
2021,4,uttar-pradesh,kanpur nagar,,,
2021,4,uttar-pradesh,meerut,,,
2021,4,uttar-pradesh,prayagraj,,,
2021,4,uttar-pradesh,agra,,,
2021,4,uttar-pradesh,gorakhpur,,,
2021,4,uttar-pradesh,varanasi,,,
2021,4,uttar-pradesh,bareilly,,,
2024,2,uttar-pradesh,gautam buddha nagar,,,
2024,2,uttar-pradesh,ghaziabad,,,
2024,2,uttar-pradesh,lucknow,,,
2024,2,uttar-pradesh,kanpur nagar,,,
2024,2,uttar-pradesh,meerut,,,
2024,2,uttar-pradesh,prayagraj,,,
2024,2,uttar-pradesh,moradabad,,,
2024,2,uttar-pradesh,bareilly,,,
2024,2,uttar-pradesh,gorakhpur,,,
2024,2,uttar-pradesh,varanasi,,,
2024,3,uttar-pradesh,gautambuddha nagar,,,
2024,3,uttar-pradesh,ghaziabad,,,
2024,3,uttar-pradesh,lucknow,,,
2024,3,uttar-pradesh,kanpur nagar,,,
2024,3,uttar-pradesh,meerut,,,
2024,3,uttar-pradesh,prayagraj,,,
2024,3,uttar-pradesh,gorakhpur,,,
2024,3,uttar-pradesh,moradabad,,,
2024,3,uttar-pradesh,agra,,,
2024,3,uttar-pradesh,varanasi,,,
2024,1,uttar-pradesh,gautam buddha nagar,,,
2024,1,uttar-pradesh,ghaziabad,,,
2024,1,uttar-pradesh,lucknow,,,
2024,1,uttar-pradesh,kanpur nagar,,,
2024,1,uttar-pradesh,meerut,,,
2024,1,uttar-pradesh,prayagraj,,,
2024,1,uttar-pradesh,agra,,,
2024,1,uttar-pradesh,moradabad,,,
2024,1,uttar-pradesh,gorakhpur,,,
2024,1,uttar-pradesh,bareilly,,,
2024,4,uttar-pradesh,gautambuddha nagar,,,
2024,4,uttar-pradesh,ghaziabad,,,
2024,4,uttar-pradesh,lucknow,,,
2024,4,uttar-pradesh,kanpur nagar,,,
2024,4,uttar-pradesh,prayagraj,,,
2024,4,uttar-pradesh,meerut,,,
2024,4,uttar-pradesh,gorakhpur,,,
2024,4,uttar-pradesh,moradabad,,,
2024,4,uttar-pradesh,agra,,,
2024,4,uttar-pradesh,varanasi,,,
2020,2,uttar-pradesh,gautam buddha nagar,,,
2020,2,uttar-pradesh,ghaziabad,,,
2020,2,uttar-pradesh,lucknow,,,
2020,2,uttar-pradesh,kanpur nagar,,,
2020,2,uttar-pradesh,gorakhpur,,,
2020,2,uttar-pradesh,meerut,,,
2020,2,uttar-pradesh,agra,,,
2020,2,uttar-pradesh,varanasi,,,
2020,2,uttar-pradesh,prayagraj,,,
2020,2,uttar-pradesh,mathura,,,
2020,3,uttar-pradesh,gautam buddha nagar,,,
2020,3,uttar-pradesh,lucknow,,,
2020,3,uttar-pradesh,ghaziabad,,,
2020,3,uttar-pradesh,kanpur nagar,,,
2020,3,uttar-pradesh,varanasi,,,
2020,3,uttar-pradesh,gorakhpur,,,
2020,3,uttar-pradesh,prayagraj,,,
2020,3,uttar-pradesh,agra,,,
2020,3,uttar-pradesh,meerut,,,
2020,3,uttar-pradesh,bareilly,,,
2020,4,uttar-pradesh,gautam buddha nagar,,,
2020,4,uttar-pradesh,ghaziabad,,,
2020,4,uttar-pradesh,lucknow,,,
2020,4,uttar-pradesh,kanpur nagar,,,
2020,4,uttar-pradesh,prayagraj,,,
2020,4,uttar-pradesh,meerut,,,
2020,4,uttar-pradesh,varanasi,,,
2020,4,uttar-pradesh,agra,,,
2020,4,uttar-pradesh,gorakhpur,,,
2020,4,uttar-pradesh,bareilly,,,
2023,2,lakshadweep,lakshadweep,,,
2023,3,lakshadweep,lakshadweep,,,
2023,1,lakshadweep,lakshadweep,,,
2023,4,lakshadweep,lakshadweep,,,
2022,2,lakshadweep,lakshadweep,,,
2022,3,lakshadweep,lakshadweep,,,
2022,1,lakshadweep,lakshadweep,,,
2022,4,lakshadweep,lakshadweep,,,
2021,2,lakshadweep,lakshadweep,,,
2021,3,lakshadweep,lakshadweep,,,
2021,1,lakshadweep,lakshadweep,,,
2021,4,lakshadweep,lakshadweep,,,
2024,2,lakshadweep,lakshadweep,,,
2024,3,lakshadweep,lakshadweep,,,
2024,1,lakshadweep,lakshadweep,,,
2024,4,lakshadweep,lakshadweep,,,
2020,3,lakshadweep,lakshadweep,,,
2023,2,jharkhand,east singhbhum,,,
2023,2,jharkhand,ranchi,,,
2023,2,jharkhand,dhanbad,,,
2023,2,jharkhand,bokaro,,,
2023,2,jharkhand,saraikela kharsawan,,,
2023,2,jharkhand,palamu,,,
2023,2,jharkhand,hazaribagh,,,
2023,2,jharkhand,ramgarh,,,
2023,2,jharkhand,giridih,,,
2023,2,jharkhand,west singhbhum,,,
2023,3,jharkhand,ranchi,,,
2023,3,jharkhand,east singhbhum,,,
2023,3,jharkhand,dhanbad,,,
2023,3,jharkhand,bokaro,,,
2023,3,jharkhand,saraikela kharsawan,,,
2023,3,jharkhand,ramgarh,,,
2023,3,jharkhand,hazaribagh,,,
2023,3,jharkhand,palamu,,,
2023,3,jharkhand,deoghar,,,
2023,3,jharkhand,giridih,,,
2023,1,jharkhand,east singhbhum,,,
2023,1,jharkhand,ranchi,,,
2023,1,jharkhand,dhanbad,,,
2023,1,jharkhand,bokaro,,,
2023,1,jharkhand,saraikela kharsawan,,,
2023,1,jharkhand,palamu,,,
2023,1,jharkhand,ramgarh,,,
2023,1,jharkhand,hazaribagh,,,
2023,1,jharkhand,deoghar,,,
2023,1,jharkhand,west singhbhum,,,
2023,4,jharkhand,ranchi,,,
2023,4,jharkhand,east singhbhum,,,
2023,4,jharkhand,dhanbad,,,
2023,4,jharkhand,bokaro,,,
2023,4,jharkhand,saraikela kharsawan,,,
2023,4,jharkhand,palamu,,,
2023,4,jharkhand,deoghar,,,
2023,4,jharkhand,hazaribagh,,,
2023,4,jharkhand,ramgarh,,,
2023,4,jharkhand,west singhbhum,,,
2022,2,jharkhand,ranchi,,,
2022,2,jharkhand,east singhbhum,,,
2022,2,jharkhand,dhanbad,,,
2022,2,jharkhand,bokaro,,,
2022,2,jharkhand,saraikela kharsawan,,,
2022,2,jharkhand,palamu,,,
2022,2,jharkhand,ramgarh,,,
2022,2,jharkhand,hazaribagh,,,
2022,2,jharkhand,giridih,,,
2022,2,jharkhand,deoghar,,,
2022,3,jharkhand,ranchi,,,
2022,3,jharkhand,east singhbhum,,,
2022,3,jharkhand,dhanbad,,,
2022,3,jharkhand,bokaro,,,
2022,3,jharkhand,saraikela kharsawan,,,
2022,3,jharkhand,palamu,,,
2022,3,jharkhand,ramgarh,,,
2022,3,jharkhand,hazaribagh,,,
2022,3,jharkhand,giridih,,,
2022,3,jharkhand,deoghar,,,
2022,1,jharkhand,ranchi,,,
2022,1,jharkhand,east singhbhum,,,
2022,1,jharkhand,dhanbad,,,
2022,1,jharkhand,bokaro,,,
2022,1,jharkhand,saraikela kharsawan,,,
2022,1,jharkhand,palamu,,,
2022,1,jharkhand,hazaribagh,,,
2022,1,jharkhand,ramgarh,,,
2022,1,jharkhand,deoghar,,,
2022,1,jharkhand,giridih,,,
2022,4,jharkhand,ranchi,,,
2022,4,jharkhand,east singhbhum,,,
2022,4,jharkhand,dhanbad,,,
2022,4,jharkhand,bokaro,,,
2022,4,jharkhand,palamu,,,
2022,4,jharkhand,saraikela kharsawan,,,
2022,4,jharkhand,ramgarh,,,
2022,4,jharkhand,hazaribagh,,,
2022,4,jharkhand,deoghar,,,
2022,4,jharkhand,giridih,,,
2021,2,jharkhand,ranchi,,,
2021,2,jharkhand,east singhbhum,,,
2021,2,jharkhand,dhanbad,,,
2021,2,jharkhand,bokaro,,,
2021,2,jharkhand,palamu,,,
2021,2,jharkhand,hazaribagh,,,
2021,2,jharkhand,giridih,,,
2021,2,jharkhand,ramgarh,,,
2021,2,jharkhand,saraikela kharsawan,,,
2021,2,jharkhand,garhwa,,,
2021,3,jharkhand,ranchi,,,
2021,3,jharkhand,east singhbhum,,,
2021,3,jharkhand,dhanbad,,,
2021,3,jharkhand,palamu,,,
2021,3,jharkhand,bokaro,,,
2021,3,jharkhand,hazaribagh,,,
2021,3,jharkhand,saraikela kharsawan,,,
2021,3,jharkhand,ramgarh,,,
2021,3,jharkhand,giridih,,,
2021,3,jharkhand,deoghar,,,
2021,1,jharkhand,ranchi,,,
2021,1,jharkhand,east singhbhum,,,
2021,1,jharkhand,dhanbad,,,
2021,1,jharkhand,bokaro,,,
2021,1,jharkhand,palamu,,,
2021,1,jharkhand,hazaribagh,,,
2021,1,jharkhand,ramgarh,,,
2021,1,jharkhand,giridih,,,
2021,1,jharkhand,garhwa,,,
2021,1,jharkhand,saraikela kharsawan,,,
2021,4,jharkhand,ranchi,,,
2021,4,jharkhand,east singhbhum,,,
2021,4,jharkhand,dhanbad,,,
2021,4,jharkhand,bokaro,,,
2021,4,jharkhand,palamu,,,
2021,4,jharkhand,ramgarh,,,
2021,4,jharkhand,saraikela kharsawan,,,
2021,4,jharkhand,hazaribagh,,,
2021,4,jharkhand,giridih,,,
2021,4,jharkhand,deoghar,,,
2024,2,jharkhand,ranchi,,,
2024,2,jharkhand,east singhbhum,,,
2024,2,jharkhand,dhanbad,,,
2024,2,jharkhand,bokaro,,,
2024,2,jharkhand,saraikela kharsawan,,,
2024,2,jharkhand,palamu,,,
2024,2,jharkhand,ramgarh,,,
2024,2,jharkhand,hazaribagh,,,
2024,2,jharkhand,deoghar,,,
2024,2,jharkhand,giridih,,,
2024,3,jharkhand,ranchi,,,
2024,3,jharkhand,east singhbhum,,,
2024,3,jharkhand,dhanbad,,,
2024,3,jharkhand,bokaro,,,
2024,3,jharkhand,seraikela kharsawan,,,
2024,3,jharkhand,hazaribag,,,
2024,3,jharkhand,ramgarh,,,
2024,3,jharkhand,palamu,,,
2024,3,jharkhand,deoghar,,,
2024,3,jharkhand,west singhbhum,,,
2024,1,jharkhand,ranchi,,,
2024,1,jharkhand,east singhbhum,,,
2024,1,jharkhand,dhanbad,,,
2024,1,jharkhand,bokaro,,,
2024,1,jharkhand,saraikela kharsawan,,,
2024,1,jharkhand,palamu,,,
2024,1,jharkhand,ramgarh,,,
2024,1,jharkhand,hazaribagh,,,
2024,1,jharkhand,deoghar,,,
2024,1,jharkhand,giridih,,,
2024,4,jharkhand,east singhbhum,,,
2024,4,jharkhand,ranchi,,,
2024,4,jharkhand,dhanbad,,,
2024,4,jharkhand,bokaro,,,
2024,4,jharkhand,seraikela kharsawan,,,
2024,4,jharkhand,hazaribag,,,
2024,4,jharkhand,palamu,,,
2024,4,jharkhand,ramgarh,,,
2024,4,jharkhand,deoghar,,,
2024,4,jharkhand,giridih,,,
2020,2,jharkhand,dhanbad,,,
2020,2,jharkhand,ranchi,,,
2020,2,jharkhand,east singhbhum,,,
2020,2,jharkhand,bokaro,,,
2020,2,jharkhand,saraikela kharsawan,,,
2020,2,jharkhand,hazaribagh,,,
2020,2,jharkhand,ramgarh,,,
2020,2,jharkhand,palamu,,,
2020,2,jharkhand,deoghar,,,
2020,2,jharkhand,giridih,,,
2020,3,jharkhand,dhanbad,,,
2020,3,jharkhand,ranchi,,,
2020,3,jharkhand,east singhbhum,,,
2020,3,jharkhand,bokaro,,,
2020,3,jharkhand,hazaribagh,,,
2020,3,jharkhand,ramgarh,,,
2020,3,jharkhand,saraikela kharsawan,,,
2020,3,jharkhand,giridih,,,
2020,3,jharkhand,palamu,,,
2020,3,jharkhand,deoghar,,,
2020,4,jharkhand,ranchi,,,
2020,4,jharkhand,dhanbad,,,
2020,4,jharkhand,east singhbhum,,,
2020,4,jharkhand,bokaro,,,
2020,4,jharkhand,palamu,,,
2020,4,jharkhand,hazaribagh,,,
2020,4,jharkhand,ramgarh,,,
2020,4,jharkhand,giridih,,,
2020,4,jharkhand,saraikela kharsawan,,,
2020,4,jharkhand,garhwa,,,
2023,2,odisha,khordha,,,
2023,2,odisha,cuttack,,,
2023,2,odisha,ganjam,,,
2023,2,odisha,sundargarh,,,
2023,2,odisha,anugul,,,
2023,2,odisha,rayagada,,,
2023,2,odisha,kendujhar,,,
2023,2,odisha,baleshwar,,,
2023,2,odisha,mayurbhanj,,,
2023,2,odisha,sambalpur,,,
2023,3,odisha,khordha,,,
2023,3,odisha,ganjam,,,
2023,3,odisha,cuttack,,,
2023,3,odisha,sundargarh,,,
2023,3,odisha,anugul,,,
2023,3,odisha,kendujhar,,,
2023,3,odisha,baleshwar,,,
2023,3,odisha,sambalpur,,,
2023,3,odisha,jajapur,,,
2023,3,odisha,puri,,,
2023,1,odisha,khordha,,,
2023,1,odisha,ganjam,,,
2023,1,odisha,cuttack,,,
2023,1,odisha,sundargarh,,,
2023,1,odisha,kendujhar,,,
2023,1,odisha,anugul,,,
2023,1,odisha,mayurbhanj,,,
2023,1,odisha,baleshwar,,,
2023,1,odisha,jajapur,,,
2023,1,odisha,sambalpur,,,
2023,4,odisha,khordha,,,
2023,4,odisha,cuttack,,,
2023,4,odisha,sundargarh,,,
2023,4,odisha,ganjam,,,
2023,4,odisha,anugul,,,
2023,4,odisha,kendujhar,,,
2023,4,odisha,baleshwar,,,
2023,4,odisha,mayurbhanj,,,
2023,4,odisha,jajapur,,,
2023,4,odisha,sambalpur,,,
2022,2,odisha,khordha,,,
2022,2,odisha,cuttack,,,
2022,2,odisha,ganjam,,,
2022,2,odisha,sundargarh,,,
2022,2,odisha,kendujhar,,,
2022,2,odisha,anugul,,,
2022,2,odisha,bargarh,,,
2022,2,odisha,baleshwar,,,
2022,2,odisha,jajapur,,,
2022,2,odisha,sambalpur,,,
2022,3,odisha,khordha,,,
2022,3,odisha,cuttack,,,
2022,3,odisha,ganjam,,,
2022,3,odisha,sundargarh,,,
2022,3,odisha,anugul,,,
2022,3,odisha,kendujhar,,,
2022,3,odisha,jajapur,,,
2022,3,odisha,baleshwar,,,
2022,3,odisha,mayurbhanj,,,
2022,3,odisha,sambalpur,,,
2022,1,odisha,khordha,,,
2022,1,odisha,cuttack,,,
2022,1,odisha,ganjam,,,
2022,1,odisha,sundargarh,,,
2022,1,odisha,kendujhar,,,
2022,1,odisha,baleshwar,,,
2022,1,odisha,anugul,,,
2022,1,odisha,jajapur,,,
2022,1,odisha,jharsuguda,,,
2022,1,odisha,rayagada,,,
2022,4,odisha,khordha,,,
2022,4,odisha,cuttack,,,
2022,4,odisha,sundargarh,,,
2022,4,odisha,ganjam,,,
2022,4,odisha,kendujhar,,,
2022,4,odisha,anugul,,,
2022,4,odisha,sambalpur,,,
2022,4,odisha,jajapur,,,
2022,4,odisha,baleshwar,,,
2022,4,odisha,puri,,,
2021,2,odisha,khordha,,,
2021,2,odisha,cuttack,,,
2021,2,odisha,ganjam,,,
2021,2,odisha,sundargarh,,,
2021,2,odisha,baleshwar,,,
2021,2,odisha,jajapur,,,
2021,2,odisha,kendujhar,,,
2021,2,odisha,mayurbhanj,,,
2021,2,odisha,sambalpur,,,
2021,2,odisha,anugul,,,
2021,3,odisha,khordha,,,
2021,3,odisha,cuttack,,,
2021,3,odisha,ganjam,,,
2021,3,odisha,sundargarh,,,
2021,3,odisha,baleshwar,,,
2021,3,odisha,anugul,,,
2021,3,odisha,jajapur,,,
2021,3,odisha,kendujhar,,,
2021,3,odisha,sambalpur,,,
2021,3,odisha,puri,,,
2021,1,odisha,khordha,,,
2021,1,odisha,cuttack,,,
2021,1,odisha,ganjam,,,
2021,1,odisha,sundargarh,,,
2021,1,odisha,baleshwar,,,
2021,1,odisha,puri,,,
2021,1,odisha,kendujhar,,,
2021,1,odisha,sambalpur,,,
2021,1,odisha,jajapur,,,
2021,1,odisha,anugul,,,
2021,4,odisha,khordha,,,
2021,4,odisha,cuttack,,,
2021,4,odisha,ganjam,,,
2021,4,odisha,sundargarh,,,
2021,4,odisha,baleshwar,,,
2021,4,odisha,kendujhar,,,
2021,4,odisha,jajapur,,,
2021,4,odisha,sambalpur,,,
2021,4,odisha,anugul,,,
2021,4,odisha,mayurbhanj,,,
2024,2,odisha,khordha,,,
2024,2,odisha,cuttack,,,
2024,2,odisha,ganjam,,,
2024,2,odisha,sundargarh,,,
2024,2,odisha,anugul,,,
2024,2,odisha,kendujhar,,,
2024,2,odisha,baleshwar,,,
2024,2,odisha,jajapur,,,
2024,2,odisha,mayurbhanj,,,
2024,2,odisha,sambalpur,,,
2024,3,odisha,khordha,,,
2024,3,odisha,cuttack,,,
2024,3,odisha,ganjam,,,
2024,3,odisha,sundargarh,,,
2024,3,odisha,angul,,,
2024,3,odisha,kendujhar,,,
2024,3,odisha,jajpur,,,
2024,3,odisha,baleswar,,,
2024,3,odisha,sambalpur,,,
2024,3,odisha,mayurbhanj,,,
2024,1,odisha,khordha,,,
2024,1,odisha,cuttack,,,
2024,1,odisha,ganjam,,,
2024,1,odisha,sundargarh,,,
2024,1,odisha,anugul,,,
2024,1,odisha,kendujhar,,,
2024,1,odisha,baleshwar,,,
2024,1,odisha,jajapur,,,
2024,1,odisha,mayurbhanj,,,
2024,1,odisha,sambalpur,,,
2024,4,odisha,khordha,,,
2024,4,odisha,cuttack,,,
2024,4,odisha,ganjam,,,
2024,4,odisha,angul,,,
2024,4,odisha,sundargarh,,,
2024,4,odisha,kendujhar,,,
2024,4,odisha,jajpur,,,
2024,4,odisha,baleswar,,,
2024,4,odisha,mayurbhanj,,,
2024,4,odisha,sambalpur,,,
2020,2,odisha,khordha,,,
2020,2,odisha,ganjam,,,
2020,2,odisha,cuttack,,,
2020,2,odisha,baleshwar,,,
2020,2,odisha,sundargarh,,,
2020,2,odisha,sambalpur,,,
2020,2,odisha,jajapur,,,
2020,2,odisha,puri,,,
2020,2,odisha,anugul,,,
2020,2,odisha,rayagada,,,
2020,3,odisha,khordha,,,
2020,3,odisha,cuttack,,,
2020,3,odisha,ganjam,,,
2020,3,odisha,sundargarh,,,
2020,3,odisha,kendujhar,,,
2020,3,odisha,jajapur,,,
2020,3,odisha,baleshwar,,,
2020,3,odisha,sambalpur,,,
2020,3,odisha,puri,,,
2020,3,odisha,mayurbhanj,,,
2020,4,odisha,khordha,,,
2020,4,odisha,cuttack,,,
2020,4,odisha,ganjam,,,
2020,4,odisha,sundargarh,,,
2020,4,odisha,jajapur,,,
2020,4,odisha,baleshwar,,,
2020,4,odisha,puri,,,
2020,4,odisha,kendujhar,,,
2020,4,odisha,anugul,,,
2020,4,odisha,sambalpur,,,
2023,2,himachal-pradesh,kangra,,,
2023,2,himachal-pradesh,solan,,,
2023,2,himachal-pradesh,mandi,,,
2023,2,himachal-pradesh,hamirpur,,,
2023,2,himachal-pradesh,shimla,,,
2023,2,himachal-pradesh,una,,,
2023,2,himachal-pradesh,sirmaur,,,
2023,2,himachal-pradesh,chamba,,,
2023,2,himachal-pradesh,kullu,,,
2023,2,himachal-pradesh,bilaspur,,,
2023,3,himachal-pradesh,kangra,,,
2023,3,himachal-pradesh,solan,,,
2023,3,himachal-pradesh,hamirpur,,,
2023,3,himachal-pradesh,sirmaur,,,
2023,3,himachal-pradesh,mandi,,,
2023,3,himachal-pradesh,una,,,
2023,3,himachal-pradesh,shimla,,,
2023,3,himachal-pradesh,chamba,,,
2023,3,himachal-pradesh,bilaspur,,,
2023,3,himachal-pradesh,kullu,,,
2023,1,himachal-pradesh,kangra,,,
2023,1,himachal-pradesh,solan,,,
2023,1,himachal-pradesh,sirmaur,,,
2023,1,himachal-pradesh,hamirpur,,,
2023,1,himachal-pradesh,shimla,,,
2023,1,himachal-pradesh,mandi,,,
2023,1,himachal-pradesh,una,,,
2023,1,himachal-pradesh,chamba,,,
2023,1,himachal-pradesh,kullu,,,
2023,1,himachal-pradesh,bilaspur,,,
2023,4,himachal-pradesh,kangra,,,
2023,4,himachal-pradesh,solan,,,
2023,4,himachal-pradesh,sirmaur,,,
2023,4,himachal-pradesh,hamirpur,,,
2023,4,himachal-pradesh,mandi,,,
2023,4,himachal-pradesh,una,,,
2023,4,himachal-pradesh,shimla,,,
2023,4,himachal-pradesh,chamba,,,
2023,4,himachal-pradesh,kullu,,,
2023,4,himachal-pradesh,bilaspur,,,
2022,2,himachal-pradesh,kangra,,,
2022,2,himachal-pradesh,solan,,,
2022,2,himachal-pradesh,mandi,,,
2022,2,himachal-pradesh,hamirpur,,,
2022,2,himachal-pradesh,una,,,
2022,2,himachal-pradesh,shimla,,,
2022,2,himachal-pradesh,sirmaur,,,
2022,2,himachal-pradesh,kullu,,,
2022,2,himachal-pradesh,chamba,,,
2022,2,himachal-pradesh,bilaspur,,,
2022,3,himachal-pradesh,kangra,,,
2022,3,himachal-pradesh,solan,,,
2022,3,himachal-pradesh,sirmaur,,,
2022,3,himachal-pradesh,hamirpur,,,
2022,3,himachal-pradesh,shimla,,,
2022,3,himachal-pradesh,mandi,,,
2022,3,himachal-pradesh,una,,,
2022,3,himachal-pradesh,chamba,,,
2022,3,himachal-pradesh,kullu,,,
2022,3,himachal-pradesh,bilaspur,,,
2022,1,himachal-pradesh,kangra,,,
2022,1,himachal-pradesh,solan,,,
2022,1,himachal-pradesh,hamirpur,,,
2022,1,himachal-pradesh,sirmaur,,,
2022,1,himachal-pradesh,una,,,
2022,1,himachal-pradesh,mandi,,,
2022,1,himachal-pradesh,shimla,,,
2022,1,himachal-pradesh,chamba,,,
2022,1,himachal-pradesh,bilaspur,,,
2022,1,himachal-pradesh,kullu,,,
2022,4,himachal-pradesh,kangra,,,
2022,4,himachal-pradesh,solan,,,
2022,4,himachal-pradesh,sirmaur,,,
2022,4,himachal-pradesh,hamirpur,,,
2022,4,himachal-pradesh,una,,,
2022,4,himachal-pradesh,shimla,,,
2022,4,himachal-pradesh,mandi,,,
2022,4,himachal-pradesh,chamba,,,
2022,4,himachal-pradesh,kullu,,,
2022,4,himachal-pradesh,bilaspur,,,
2021,2,himachal-pradesh,solan,,,
2021,2,himachal-pradesh,kangra,,,
2021,2,himachal-pradesh,mandi,,,
2021,2,himachal-pradesh,shimla,,,
2021,2,himachal-pradesh,sirmaur,,,
2021,2,himachal-pradesh,hamirpur,,,
2021,2,himachal-pradesh,kullu,,,
2021,2,himachal-pradesh,bilaspur,,,
2021,2,himachal-pradesh,una,,,
2021,2,himachal-pradesh,chamba,,,
2021,3,himachal-pradesh,solan,,,
2021,3,himachal-pradesh,kangra,,,
2021,3,himachal-pradesh,kullu,,,
2021,3,himachal-pradesh,shimla,,,
2021,3,himachal-pradesh,hamirpur,,,
2021,3,himachal-pradesh,sirmaur,,,
2021,3,himachal-pradesh,mandi,,,
2021,3,himachal-pradesh,bilaspur,,,
2021,3,himachal-pradesh,una,,,
2021,3,himachal-pradesh,chamba,,,
